bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1891871,3028227,text,19726,text/html,Introduced,https://legiscan.com/TX/text/HB1303/id/3028227,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01303I.htm
1891841,3028229,text,21992,text/html,Introduced,https://legiscan.com/TX/text/HB1304/id/3028229,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01304I.htm
1891829,3028228,text,7045,text/html,Introduced,https://legiscan.com/TX/text/HB1305/id/3028228,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01305I.htm
1891929,3028261,text,46193,text/html,Introduced,https://legiscan.com/TX/text/HB1306/id/3028261,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01306I.htm
1891902,3027484,text,7074,text/html,Introduced,https://legiscan.com/TX/text/HB1307/id/3027484,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01307I.htm
1891946,3027522,text,143261,text/html,Introduced,https://legiscan.com/TX/text/HB1308/id/3027522,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01308I.htm
1891909,3028263,text,12216,text/html,Introduced,https://legiscan.com/TX/text/HB1309/id/3028263,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01309I.htm
1891948,3027650,text,14399,text/html,Introduced,https://legiscan.com/TX/text/HB1310/id/3027650,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01310I.htm
1891893,3027603,text,4604,text/html,Introduced,https://legiscan.com/TX/text/HB1311/id/3027603,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01311I.htm
1891935,3028262,text,9148,text/html,Introduced,https://legiscan.com/TX/text/HB1312/id/3028262,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01312I.htm
1891950,3028200,text,12833,text/html,Introduced,https://legiscan.com/TX/text/HB1313/id/3028200,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01313I.htm
1891947,3028264,text,21526,text/html,Introduced,https://legiscan.com/TX/text/HB1314/id/3028264,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01314I.htm
1891967,3028204,text,4708,text/html,Introduced,https://legiscan.com/TX/text/HB1315/id/3028204,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01315I.htm
1892039,3027633,text,6719,text/html,Introduced,https://legiscan.com/TX/text/HB1316/id/3027633,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01316I.htm
1892005,3028312,text,9870,text/html,Introduced,https://legiscan.com/TX/text/HB1317/id/3028312,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01317I.htm
1892034,3027630,text,31005,text/html,Introduced,https://legiscan.com/TX/text/HB1318/id/3027630,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01318I.htm
1892020,3027699,text,31099,text/html,Introduced,https://legiscan.com/TX/text/HB1319/id/3027699,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01319I.htm
1891997,3027698,text,13232,text/html,Introduced,https://legiscan.com/TX/text/HB1320/id/3027698,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01320I.htm
1892001,3027610,text,15698,text/html,Introduced,https://legiscan.com/TX/text/HB1321/id/3027610,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01321I.htm
1892010,3028311,text,18736,text/html,Introduced,https://legiscan.com/TX/text/HB1322/id/3028311,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01322I.htm
1892043,3027702,text,50237,text/html,Introduced,https://legiscan.com/TX/text/HB1323/id/3027702,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01323I.htm
1892024,3027700,text,26580,text/html,Introduced,https://legiscan.com/TX/text/HB1324/id/3027700,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01324I.htm
1892074,3028316,text,11481,text/html,Introduced,https://legiscan.com/TX/text/HB1325/id/3028316,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01325I.htm
1892068,3027672,text,17346,text/html,Introduced,https://legiscan.com/TX/text/HB1326/id/3027672,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01326I.htm
1892086,3027680,text,5212,text/html,Introduced,https://legiscan.com/TX/text/HB1327/id/3027680,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01327I.htm
1892084,3027679,text,10844,text/html,Introduced,https://legiscan.com/TX/text/HB1328/id/3027679,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01328I.htm
1892104,3027691,text,5543,text/html,Introduced,https://legiscan.com/TX/text/HB1329/id/3027691,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01329I.htm
1892070,3027673,text,16049,text/html,Introduced,https://legiscan.com/TX/text/HB1330/id/3027673,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01330I.htm
1892089,3027682,text,14614,text/html,Introduced,https://legiscan.com/TX/text/HB1331/id/3027682,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01331I.htm
1892090,3027683,text,36591,text/html,Introduced,https://legiscan.com/TX/text/HB1332/id/3027683,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01332I.htm
1892122,3028322,text,102137,text/html,Introduced,https://legiscan.com/TX/text/HB1333/id/3028322,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01333I.htm
1892147,3027886,text,6174,text/html,Introduced,https://legiscan.com/TX/text/HB1334/id/3027886,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01334I.htm
1892127,3027866,text,42114,text/html,Introduced,https://legiscan.com/TX/text/HB1335/id/3027866,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01335I.htm
1892154,3027892,text,8419,text/html,Introduced,https://legiscan.com/TX/text/HB1336/id/3027892,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01336I.htm
1892163,3027900,text,9445,text/html,Introduced,https://legiscan.com/TX/text/HB1337/id/3027900,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01337I.htm
1892168,3027905,text,4920,text/html,Introduced,https://legiscan.com/TX/text/HB1338/id/3027905,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01338I.htm
1892158,3028239,text,6590,text/html,Introduced,https://legiscan.com/TX/text/HB1339/id/3028239,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01339I.htm
1892132,3028321,text,14646,text/html,Introduced,https://legiscan.com/TX/text/HB1340/id/3028321,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01340I.htm
1892138,3027877,text,12395,text/html,Introduced,https://legiscan.com/TX/text/HB1341/id/3027877,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01341I.htm
1892199,3028174,text,40269,text/html,Introduced,https://legiscan.com/TX/text/HB1342/id/3028174,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01342I.htm
1892216,3028181,text,24403,text/html,Introduced,https://legiscan.com/TX/text/HB1343/id/3028181,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01343I.htm
1892175,3028159,text,6731,text/html,Introduced,https://legiscan.com/TX/text/HB1344/id/3028159,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01344I.htm
1892190,3028167,text,19214,text/html,Introduced,https://legiscan.com/TX/text/HB1345/id/3028167,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01345I.htm
1892212,3028180,text,25110,text/html,Introduced,https://legiscan.com/TX/text/HB1346/id/3028180,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01346I.htm
1892203,3028175,text,18542,text/html,Introduced,https://legiscan.com/TX/text/HB1347/id/3028175,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01347I.htm
1892186,3028234,text,18273,text/html,Introduced,https://legiscan.com/TX/text/HB1348/id/3028234,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01348I.htm
1892182,3028163,text,54313,text/html,Introduced,https://legiscan.com/TX/text/HB1349/id/3028163,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01349I.htm
1892194,3028170,text,10090,text/html,Introduced,https://legiscan.com/TX/text/HB1350/id/3028170,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01350I.htm
1892207,3028178,text,77394,text/html,Introduced,https://legiscan.com/TX/text/HB1351/id/3028178,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01351I.htm
1892222,3028186,text,8444,text/html,Introduced,https://legiscan.com/TX/text/HB1352/id/3028186,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01352I.htm
1892242,3028219,text,10424,text/html,Introduced,https://legiscan.com/TX/text/HB1353/id/3028219,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01353I.htm
1892247,3028222,text,36322,text/html,Introduced,https://legiscan.com/TX/text/HB1354/id/3028222,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01354I.htm
1892234,3028313,text,15795,text/html,Introduced,https://legiscan.com/TX/text/HB1355/id/3028313,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01355I.htm
1892235,3028214,text,7171,text/html,Introduced,https://legiscan.com/TX/text/HB1356/id/3028214,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01356I.htm
1892237,3028216,text,6983,text/html,Introduced,https://legiscan.com/TX/text/HB1357/id/3028216,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01357I.htm
1892249,3028224,text,13774,text/html,Introduced,https://legiscan.com/TX/text/HB1358/id/3028224,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01358I.htm
1892255,3028252,text,47278,text/html,Introduced,https://legiscan.com/TX/text/HB1359/id/3028252,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01359I.htm
1892253,3028250,text,40381,text/html,Introduced,https://legiscan.com/TX/text/HB1360/id/3028250,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01360I.htm
1892257,3028254,text,9493,text/html,Introduced,https://legiscan.com/TX/text/HB1361/id/3028254,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01361I.htm
1892263,3028258,text,18591,text/html,Introduced,https://legiscan.com/TX/text/HB1362/id/3028258,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01362I.htm
1892265,3028260,text,46498,text/html,Introduced,https://legiscan.com/TX/text/HB1363/id/3028260,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01363I.htm
1892264,3028259,text,10990,text/html,Introduced,https://legiscan.com/TX/text/HB1364/id/3028259,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01364I.htm
1892256,3028253,text,23069,text/html,Introduced,https://legiscan.com/TX/text/HB1365/id/3028253,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01365I.htm
1892262,3028257,text,13948,text/html,Introduced,https://legiscan.com/TX/text/HB1366/id/3028257,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01366I.htm
1892319,3028355,text,14505,text/html,Introduced,https://legiscan.com/TX/text/HB1367/id/3028355,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01367I.htm
1892312,3028350,text,19196,text/html,Introduced,https://legiscan.com/TX/text/HB1368/id/3028350,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01368I.htm
1892300,3028342,text,26823,text/html,Introduced,https://legiscan.com/TX/text/HB1369/id/3028342,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01369I.htm
1892318,3028354,text,7139,text/html,Introduced,https://legiscan.com/TX/text/HB1370/id/3028354,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01370I.htm
1892306,3028347,text,24399,text/html,Introduced,https://legiscan.com/TX/text/HB1371/id/3028347,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01371I.htm
1892304,3028345,text,8382,text/html,Introduced,https://legiscan.com/TX/text/HB1372/id/3028345,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01372I.htm
1892302,3028344,text,6208,text/html,Introduced,https://legiscan.com/TX/text/HB1373/id/3028344,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01373I.htm
1892303,3028579,text,7419,text/html,Introduced,https://legiscan.com/TX/text/HB1374/id/3028579,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01374I.htm
1892317,3028353,text,54980,text/html,Introduced,https://legiscan.com/TX/text/HB1375/id/3028353,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01375I.htm
1892294,3028576,text,14108,text/html,Introduced,https://legiscan.com/TX/text/HB1376/id/3028576,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01376I.htm
1892308,3028581,text,5455,text/html,Introduced,https://legiscan.com/TX/text/HB1377/id/3028581,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01377I.htm
1892311,3028465,text,9979,text/html,Introduced,https://legiscan.com/TX/text/HB1378/id/3028465,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01378I.htm
1892295,3028454,text,11134,text/html,Introduced,https://legiscan.com/TX/text/HB1379/id/3028454,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01379I.htm
1892310,3028577,text,10520,text/html,Introduced,https://legiscan.com/TX/text/HB1380/id/3028577,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01380I.htm
1892298,3028574,text,9917,text/html,Introduced,https://legiscan.com/TX/text/HB1381/id/3028574,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01381I.htm
1892299,3028466,text,13829,text/html,Introduced,https://legiscan.com/TX/text/HB1382/id/3028466,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01382I.htm
1892309,3028349,text,7028,text/html,Introduced,https://legiscan.com/TX/text/HB1383/id/3028349,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01383I.htm
1892296,3028580,text,17217,text/html,Introduced,https://legiscan.com/TX/text/HB1384/id/3028580,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01384I.htm
1892314,3028455,text,7144,text/html,Introduced,https://legiscan.com/TX/text/HB1385/id/3028455,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01385I.htm
1892315,3028578,text,10520,text/html,Introduced,https://legiscan.com/TX/text/HB1386/id/3028578,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01386I.htm
1892342,3028365,text,20902,text/html,Introduced,https://legiscan.com/TX/text/HB1387/id/3028365,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01387I.htm
1892348,3028367,text,32563,text/html,Introduced,https://legiscan.com/TX/text/HB1388/id/3028367,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01388I.htm
1892336,3028363,text,27310,text/html,Introduced,https://legiscan.com/TX/text/HB1389/id/3028363,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01389I.htm
1892321,3028389,text,14324,text/html,Introduced,https://legiscan.com/TX/text/HB1390/id/3028389,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01390I.htm
1892329,3028639,text,94716,text/html,Introduced,https://legiscan.com/TX/text/HB1391/id/3028639,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01391I.htm
1892377,3028384,text,6479,text/html,Introduced,https://legiscan.com/TX/text/HB1392/id/3028384,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01392I.htm
1892366,3028381,text,5761,text/html,Introduced,https://legiscan.com/TX/text/HB1393/id/3028381,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01393I.htm
1892395,3028435,text,19910,text/html,Introduced,https://legiscan.com/TX/text/HB1394/id/3028435,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01394I.htm
1892410,3028444,text,8519,text/html,Introduced,https://legiscan.com/TX/text/HB1395/id/3028444,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01395I.htm
1892433,3028476,text,23264,text/html,Introduced,https://legiscan.com/TX/text/HB1396/id/3028476,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01396I.htm
1892455,3028492,text,7481,text/html,Introduced,https://legiscan.com/TX/text/HB1397/id/3028492,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01397I.htm
1892468,3028505,text,7678,text/html,Introduced,https://legiscan.com/TX/text/HB1398/id/3028505,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01398I.htm
1892452,3028490,text,7055,text/html,Introduced,https://legiscan.com/TX/text/HB1399/id/3028490,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01399I.htm
1892469,3028506,text,26739,text/html,Introduced,https://legiscan.com/TX/text/HB1400/id/3028506,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01400I.htm
1892463,3028500,text,22643,text/html,Introduced,https://legiscan.com/TX/text/HB1401/id/3028500,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01401I.htm
1892451,3028489,text,9794,text/html,Introduced,https://legiscan.com/TX/text/HB1402/id/3028489,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01402I.htm
1892457,3028494,text,9676,text/html,Introduced,https://legiscan.com/TX/text/HB1403/id/3028494,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01403I.htm
1892444,3028484,text,4347,text/html,Introduced,https://legiscan.com/TX/text/HB1404/id/3028484,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01404I.htm
1892428,3028473,text,67247,text/html,Introduced,https://legiscan.com/TX/text/HB1405/id/3028473,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01405I.htm
1892456,3028493,text,107087,text/html,Introduced,https://legiscan.com/TX/text/HB1406/id/3028493,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01406I.htm
1892466,3028503,text,74167,text/html,Introduced,https://legiscan.com/TX/text/HB1407/id/3028503,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01407I.htm
1892427,3028804,text,9226,text/html,Introduced,https://legiscan.com/TX/text/HB1408/id/3028804,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01408I.htm
1892440,3028481,text,7217,text/html,Introduced,https://legiscan.com/TX/text/HB1409/id/3028481,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01409I.htm
1892443,3028483,text,12654,text/html,Introduced,https://legiscan.com/TX/text/HB1410/id/3028483,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01410I.htm
1892439,3028480,text,7922,text/html,Introduced,https://legiscan.com/TX/text/HB1411/id/3028480,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01411I.htm
1892438,3028479,text,7466,text/html,Introduced,https://legiscan.com/TX/text/HB1412/id/3028479,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01412I.htm
1892467,3028504,text,14736,text/html,Introduced,https://legiscan.com/TX/text/HB1413/id/3028504,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01413I.htm
1892461,3028497,text,12842,text/html,Introduced,https://legiscan.com/TX/text/HB1414/id/3028497,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01414I.htm
1892432,3028475,text,55036,text/html,Introduced,https://legiscan.com/TX/text/HB1415/id/3028475,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01415I.htm
1892462,3028498,text,14663,text/html,Introduced,https://legiscan.com/TX/text/HB1416/id/3028498,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01416I.htm
1892513,3028565,text,29494,text/html,Introduced,https://legiscan.com/TX/text/HB1417/id/3028565,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01417I.htm
1892527,3028570,text,41803,text/html,Introduced,https://legiscan.com/TX/text/HB1418/id/3028570,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01418I.htm
1892501,3028562,text,18165,text/html,Introduced,https://legiscan.com/TX/text/HB1419/id/3028562,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01419I.htm
1892546,3028594,text,9679,text/html,Introduced,https://legiscan.com/TX/text/HB1420/id/3028594,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01420I.htm
1892598,3028622,text,7881,text/html,Introduced,https://legiscan.com/TX/text/HB1421/id/3028622,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01421I.htm
1892621,3028635,text,90772,text/html,Introduced,https://legiscan.com/TX/text/HB1422/id/3028635,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01422I.htm
1892591,3028618,text,17317,text/html,Introduced,https://legiscan.com/TX/text/HB1423/id/3028618,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01423I.htm
1892615,3028631,text,14847,text/html,Introduced,https://legiscan.com/TX/text/HB1424/id/3028631,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01424I.htm
1892586,3028614,text,35303,text/html,Introduced,https://legiscan.com/TX/text/HB1425/id/3028614,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01425I.htm
1892555,3028599,text,7928,text/html,Introduced,https://legiscan.com/TX/text/HB1426/id/3028599,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01426I.htm
1892629,3028652,text,6355,text/html,Introduced,https://legiscan.com/TX/text/HB1427/id/3028652,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01427I.htm
1892639,3028659,text,4298,text/html,Introduced,https://legiscan.com/TX/text/HB1428/id/3028659,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01428I.htm
1892660,3028672,text,5725,text/html,Introduced,https://legiscan.com/TX/text/HB1429/id/3028672,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01429I.htm
1892671,3028680,text,151694,text/html,Introduced,https://legiscan.com/TX/text/HB1430/id/3028680,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01430I.htm
1892649,3028666,text,90290,text/html,Introduced,https://legiscan.com/TX/text/HB1431/id/3028666,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01431I.htm
1892710,3028738,text,25421,text/html,Introduced,https://legiscan.com/TX/text/HB1432/id/3028738,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01432I.htm
1892743,3028818,text,14569,text/html,Introduced,https://legiscan.com/TX/text/HB1433/id/3028818,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01433I.htm
1892726,3028815,text,9364,text/html,Introduced,https://legiscan.com/TX/text/HB1434/id/3028815,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01434I.htm
1892703,3029061,text,78600,text/html,Introduced,https://legiscan.com/TX/text/HB1435/id/3029061,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01435I.htm
1892811,3028796,text,10067,text/html,Introduced,https://legiscan.com/TX/text/HB1436/id/3028796,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01436I.htm
1892797,3028790,text,25556,text/html,Introduced,https://legiscan.com/TX/text/HB1437/id/3028790,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01437I.htm
1892796,3029068,text,25880,text/html,Introduced,https://legiscan.com/TX/text/HB1438/id/3029068,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01438I.htm
1892799,3028791,text,28872,text/html,Introduced,https://legiscan.com/TX/text/HB1439/id/3028791,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01439I.htm
1892750,3028775,text,34170,text/html,Introduced,https://legiscan.com/TX/text/HB1440/id/3028775,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01440I.htm
1892773,3028784,text,9910,text/html,Introduced,https://legiscan.com/TX/text/HB1441/id/3028784,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01441I.htm
1892757,3028778,text,23157,text/html,Introduced,https://legiscan.com/TX/text/HB1442/id/3028778,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01442I.htm
1892761,3028780,text,8396,text/html,Introduced,https://legiscan.com/TX/text/HB1443/id/3028780,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01443I.htm
1892805,3028794,text,16847,text/html,Introduced,https://legiscan.com/TX/text/HB1444/id/3028794,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01444I.htm
1892859,3028876,text,12415,text/html,Introduced,https://legiscan.com/TX/text/HB1445/id/3028876,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01445I.htm
1892826,3028843,text,14860,text/html,Introduced,https://legiscan.com/TX/text/HB1446/id/3028843,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01446I.htm
1892848,3028865,text,7765,text/html,Introduced,https://legiscan.com/TX/text/HB1447/id/3028865,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01447I.htm
1892850,3028867,text,8807,text/html,Introduced,https://legiscan.com/TX/text/HB1448/id/3028867,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01448I.htm
1892828,3028845,text,16501,text/html,Introduced,https://legiscan.com/TX/text/HB1449/id/3028845,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01449I.htm
1892831,3028848,text,15845,text/html,Introduced,https://legiscan.com/TX/text/HB1450/id/3028848,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01450I.htm
1892830,3028847,text,7694,text/html,Introduced,https://legiscan.com/TX/text/HB1451/id/3028847,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01451I.htm
1892827,3028844,text,236376,text/html,Introduced,https://legiscan.com/TX/text/HB1452/id/3028844,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01452I.htm
1892981,3028920,text,57538,text/html,Introduced,https://legiscan.com/TX/text/HB1453/id/3028920,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01453I.htm
1892910,3028969,text,12543,text/html,Introduced,https://legiscan.com/TX/text/HB1454/id/3028969,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01454I.htm
1892934,3028916,text,54458,text/html,Introduced,https://legiscan.com/TX/text/HB1455/id/3028916,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01455I.htm
1892886,3028911,text,66217,text/html,Introduced,https://legiscan.com/TX/text/HB1456/id/3028911,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01456I.htm
1892959,3028918,text,31958,text/html,Introduced,https://legiscan.com/TX/text/HB1457/id/3028918,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01457I.htm
1892995,3028941,text,7290,text/html,Introduced,https://legiscan.com/TX/text/HB1458/id/3028941,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01458I.htm
1892986,3028932,text,7645,text/html,Introduced,https://legiscan.com/TX/text/HB1459/id/3028932,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01459I.htm
1893036,3029021,text,35322,text/html,Introduced,https://legiscan.com/TX/text/HB1460/id/3029021,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01460I.htm
1893019,3029004,text,20353,text/html,Introduced,https://legiscan.com/TX/text/HB1461/id/3029004,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01461I.htm
1893024,3029009,text,8787,text/html,Introduced,https://legiscan.com/TX/text/HB1462/id/3029009,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01462I.htm
1893025,3029010,text,16205,text/html,Introduced,https://legiscan.com/TX/text/HB1463/id/3029010,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01463I.htm
1893069,3029114,text,21805,text/html,Introduced,https://legiscan.com/TX/text/HB1464/id/3029114,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01464I.htm
1893066,3029373,text,29476,text/html,Introduced,https://legiscan.com/TX/text/HB1465/id/3029373,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01465I.htm
1893084,3029131,text,15550,text/html,Introduced,https://legiscan.com/TX/text/HB1466/id/3029131,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01466I.htm
1893086,3029133,text,39044,text/html,Introduced,https://legiscan.com/TX/text/HB1467/id/3029133,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01467I.htm
1893088,3029135,text,5633,text/html,Introduced,https://legiscan.com/TX/text/HB1468/id/3029135,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01468I.htm
1893089,3029136,text,14155,text/html,Introduced,https://legiscan.com/TX/text/HB1469/id/3029136,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01469I.htm
1893092,3029148,text,24910,text/html,Introduced,https://legiscan.com/TX/text/HB1470/id/3029148,https://capitol.texas.gov/tlodocs/89R/billtext/html/HB01470I.htm
