bill_id,people_id,position
1891636,19959,1
1891637,19959,1
1891638,20228,1
1891639,16846,1
1891640,19959,1
1891641,18680,1
1891642,15629,1
1891643,19959,1
1891644,17365,1
1891645,18029,1
1891646,5997,1
1891647,16847,1
1891649,24079,1
1891650,14047,1
1891651,5903,1
1891652,19319,1
1891653,15409,1
1891654,16847,1
1891655,20232,1
1891656,17984,1
1891657,14046,1
1891658,24077,1
1891659,18029,1
1891660,22431,1
1891661,14990,1
1891662,24084,1
1891663,14783,1
1891664,16846,1
1891665,24085,1
1891666,5875,1
1891667,20234,1
1891668,11599,1
1891669,24077,1
1891670,21335,1
1891671,24089,1
1891672,21335,1
1891673,17365,1
1891674,20235,1
1891675,14568,1
1891676,20240,1
1891677,19686,1
1891678,5903,1
1891679,19730,1
1891680,19319,1
1891681,5949,1
1891682,5949,1
1891683,5971,1
1891684,23184,1
1891685,19319,1
1891686,5954,1
1891687,20173,1
1891688,23145,1
1891689,5971,1
1891690,20230,1
1891691,15409,1
1891692,5903,1
1891693,21335,1
1891694,19730,1
1891695,5920,1
1891696,24085,1
1891697,17365,1
1891698,22896,1
1891699,20235,1
1891700,16847,1
1891701,14046,1
1891702,24089,1
1891703,21683,1
1891704,17631,1
1891705,6029,1
1891706,5850,1
1891706,5904,5
1891706,5949,6
1891706,11599,7
1891706,16834,2
1891706,21679,4
1891706,25224,3
1891707,20232,1
1891708,5971,1
1891709,18029,1
1891710,19319,1
1891711,17365,1
1891712,5954,1
1891713,18674,1
1891714,16346,1
1891715,17631,1
1891716,23180,1
1891717,5949,1
1891718,5949,1
1891719,24080,1
1891720,6032,1
1891721,24075,1
1891722,15409,1
1891723,24075,1
1891724,6029,1
1891725,18029,1
1891726,25225,1
1891727,5971,1
1891728,19959,1
1891729,5954,1
1891730,21335,1
1891731,21336,1
1891732,14783,1
1891733,22376,1
1891734,6029,1
1891735,5954,1
1891736,5997,1
1891737,5971,1
1891738,6029,1
1891739,15629,1
1891740,20230,1
1891741,22955,1
1891742,18680,1
1891743,14783,1
1891744,16848,1
1891745,20230,1
1891746,24089,1
1891747,16846,1
1891748,5997,1
1891749,20230,1
1891750,22136,1
1891751,16526,1
1891752,11598,1
1891753,5903,1
1891754,15409,1
1891755,22376,1
1891756,16848,1
1891771,14990,1
1891774,14990,1
1891777,5862,1
1891779,5903,1
1891782,14990,1
1891785,14990,1
1891787,14990,1
1891790,23190,1
1891794,16846,1
1891797,20235,1
1891800,14990,1
1891803,14990,1
1891805,23190,1
1891808,22955,1
1891811,20240,1
1891813,14990,1
1891819,5971,1
1891821,20015,1
1891822,24084,1
1891824,11013,1
1891826,20230,1
1891828,5996,1
1891829,25231,1
1891831,21336,1
1891833,16526,1
1891837,5971,1
1891838,25231,1
1891840,5929,1
1891841,25231,1
1891844,25231,1
1891847,23184,1
1891848,5971,1
1891849,5899,1
1891852,25227,1
1891854,20173,1
1891857,5996,1
1891859,20240,1
1891860,25229,1
1891862,25229,1
1891863,5899,1
1891866,5899,1
1891868,11346,1
1891870,14046,1
1891871,25231,1
1891873,16526,1
1891875,5899,1
1891877,5996,1
1891879,5996,1
1891880,5899,1
1891881,25229,1
1891888,5850,2
1891888,5904,4
1891888,5949,5
1891888,21679,1
1891888,25224,3
1891890,6015,1
1891892,6015,1
1891893,25235,1
1891895,5904,2
1891895,21679,1
1891897,5850,2
1891897,5904,4
1891897,5949,5
1891897,21679,1
1891897,25224,3
1891899,21679,1
1891901,21679,1
1891902,22136,1
1891904,21679,1
1891906,21679,1
1891907,5850,2
1891907,5904,4
1891907,5949,5
1891907,21679,1
1891907,25224,3
1891909,25235,1
1891911,5933,1
1891914,5904,2
1891914,5949,3
1891914,21679,1
1891915,5850,2
1891915,5949,4
1891915,21679,1
1891915,25224,3
1891917,21679,1
1891919,21679,1
1891920,21679,1
1891922,5904,2
1891922,21679,1
1891924,21679,1
1891926,21679,1
1891926,25224,2
1891928,21679,1
1891929,16526,1
1891931,21679,1
1891933,21679,1
1891935,25235,1
1891936,6015,1
1891938,21679,1
1891940,5904,3
1891940,5949,4
1891940,21679,1
1891940,25224,2
1891942,5904,2
1891942,21679,1
1891944,21679,1
1891946,23342,1
1891947,25235,1
1891948,25235,1
1891950,25235,1
1891951,5850,2
1891951,5904,4
1891951,5949,5
1891951,21679,1
1891951,25224,3
1891953,5850,2
1891953,5904,4
1891953,5949,5
1891953,21679,1
1891953,25224,3
1891955,21679,1
1891957,21679,1
1891959,5850,2
1891959,5904,4
1891959,5949,5
1891959,21679,1
1891959,25224,3
1891961,21679,1
1891962,21679,1
1891964,5904,2
1891964,21679,1
1891966,5904,2
1891966,21679,1
1891967,5944,1
1891997,25229,1
1892001,22437,1
1892005,25229,1
1892010,25231,1
1892015,5921,1
1892020,25229,1
1892024,25227,1
1892029,25231,1
1892034,5903,1
1892039,22431,1
1892043,18674,1
1892052,5874,1
1892054,5874,1
1892056,11013,1
1892058,11015,1
1892062,21679,1
1892064,21679,1
1892066,21679,1
1892068,22376,1
1892070,5920,1
1892072,5874,1
1892074,22376,1
1892077,5874,1
1892079,5874,1
1892084,5903,1
1892086,20236,1
1892089,23184,1
1892090,24082,1
1892092,5874,1
1892094,5949,4
1892094,5962,5
1892094,19686,3
1892094,21679,1
1892094,25224,2
1892097,21679,1
1892099,5874,1
1892101,18680,1
1892104,22376,1
1892106,5874,1
1892108,5874,1
1892116,15077,1
1892122,22955,1
1892127,24083,1
1892132,25225,1
1892138,11598,1
1892142,22437,1
1892147,24082,1
1892154,19319,1
1892158,25225,1
1892163,24086,1
1892168,23179,1
1892175,23180,1
1892178,21335,1
1892182,17576,1
1892186,25236,1
1892190,23180,1
1892194,17576,1
1892199,18029,1
1892203,17576,1
1892207,20240,1
1892212,22427,1
1892216,23180,1
1892219,15077,1
1892222,20240,1
1892224,20015,1
1892227,11599,1
1892228,20015,1
1892230,20015,1
1892232,11015,1
1892234,24076,1
1892235,23190,1
1892237,23384,1
1892239,11599,1
1892240,11599,1
1892242,5903,1
1892244,24090,1
1892245,11599,1
1892247,23179,1
1892249,23179,1
1892251,11599,1
1892252,20015,1
1892253,5912,1
1892254,19686,1
1892255,5912,1
1892256,5912,1
1892257,5912,1
1892258,20015,1
1892259,23342,1
1892261,19686,1
1892262,23342,1
1892263,5912,1
1892264,5912,1
1892265,5912,1
1892294,25237,1
1892295,25237,1
1892296,25237,1
1892297,5874,1
1892298,25237,1
1892299,25237,1
1892300,24087,1
1892301,11015,1
1892302,5971,1
1892303,25237,1
1892304,5971,1
1892305,5874,1
1892306,5971,1
1892307,5971,1
1892308,25237,1
1892309,20016,1
1892310,25237,1
1892311,25237,1
1892312,24087,1
1892313,24087,1
1892314,25237,1
1892315,25237,1
1892316,5874,1
1892317,23190,1
1892318,5971,1
1892319,24087,1
1892321,20248,1
1892329,25231,1
1892336,24082,1
1892342,25237,1
1892348,20016,1
1892358,22376,1
1892366,16346,1
1892372,6032,1
1892377,20230,1
1892395,23190,1
1892410,23106,1
1892423,19686,1
1892427,20246,1
1892428,11598,1
1892431,5929,1
1892432,5848,1
1892433,20246,1
1892434,20015,1
1892438,5848,1
1892439,5848,1
1892440,20240,1
1892443,20240,1
1892444,20237,1
1892445,20015,1
1892450,20237,1
1892451,20237,1
1892452,20237,1
1892455,20237,1
1892456,20240,1
1892457,20237,1
1892461,5848,1
1892462,5848,1
1892463,20237,1
1892466,5903,1
1892467,5848,1
1892468,20237,1
1892469,20237,1
1892472,24827,1
1892476,20015,1
1892480,19319,1
1892482,24827,1
1892487,24827,1
1892492,24827,1
1892501,24078,1
1892513,5903,1
1892527,23190,1
1892546,5996,1
1892549,24827,1
1892555,20230,1
1892561,24827,1
1892566,20232,1
1892571,5933,1
1892571,16267,2
1892579,24827,1
1892586,22896,1
1892591,20235,1
1892598,5996,1
1892603,20235,1
1892609,5933,1
1892615,20235,1
1892621,22431,1
1892629,23190,1
1892639,16346,1
1892649,24083,1
1892660,20016,1
1892671,16346,1
1892681,16346,1
1892703,25235,1
1892710,20235,1
1892719,19730,1
1892726,25235,1
1892734,19730,1
1892743,25235,1
1892746,20015,1
1892748,21679,1
1892750,18029,1
1892751,20015,1
1892755,20015,1
1892757,5920,1
1892760,20015,1
1892761,23190,1
1892763,20015,1
1892767,20015,1
1892769,20015,1
1892771,21679,1
1892773,23184,1
1892775,20015,1
1892777,20015,1
1892779,21679,1
1892781,20015,1
1892784,21679,1
1892786,20015,1
1892787,20015,1
1892791,20015,1
1892793,20015,1
1892796,20248,1
1892797,14990,1
1892799,20230,1
1892803,20015,1
1892805,23190,1
1892807,20015,1
1892809,20015,1
1892811,14990,1
1892813,20015,1
1892818,6014,1
1892819,6014,1
1892820,6014,1
1892821,6014,1
1892822,20015,1
1892823,11599,1
1892824,20015,1
1892825,6014,1
1892826,20235,1
1892827,14785,1
1892828,14785,1
1892829,20015,1
1892830,14785,1
1892831,14785,1
1892832,20015,1
1892833,6014,1
1892834,11599,1
1892835,6014,1
1892836,20015,1
1892837,20015,1
1892838,11599,1
1892839,20015,1
1892840,6014,1
1892841,11599,1
1892842,6014,1
1892843,6014,1
1892844,5933,1
1892845,5933,1
1892846,20015,1
1892847,11599,1
1892848,20235,1
1892849,6014,1
1892850,20235,1
1892851,11599,1
1892852,6014,1
1892853,6014,1
1892855,6014,1
1892856,6014,1
1892857,6014,1
1892858,6014,1
1892859,5912,1
1892886,20173,1
1892910,23342,1
1892934,23145,1
1892959,23342,1
1892981,23342,1
1892982,20015,1
1892983,6032,2
1892983,19730,1
1892984,19730,1
1892985,20015,1
1892986,24087,1
1892988,20015,1
1892989,20015,1
1892991,15077,1
1892993,20015,1
1892994,15077,1
1892995,16346,1
1892996,20015,1
1892998,5933,1
1892999,20015,1
1893000,20015,1
1893001,20015,1
1893002,24827,1
1893003,5933,1
1893004,24827,1
1893005,15077,1
1893006,24827,1
1893007,20015,1
1893008,11015,1
1893009,24827,1
1893010,24827,1
1893012,5850,1
1893012,5904,3
1893012,6014,4
1893012,21679,2
1893013,24827,1
1893014,5850,1
1893014,5904,4
1893014,6014,5
1893014,21679,3
1893014,25224,2
1893015,5850,1
1893015,6014,2
1893016,5850,1
1893016,6014,4
1893016,16834,2
1893016,25224,3
1893017,24827,1
1893018,24827,1
1893019,15686,1
1893020,24827,1
1893021,5850,2
1893021,5904,4
1893021,11599,1
1893021,21679,3
1893022,5933,1
1893023,11599,1
1893024,14990,1
1893025,24087,1
1893026,24827,1
1893027,5933,1
1893028,11599,1
1893029,11013,1
1893030,5933,1
1893031,5850,1
1893032,24827,1
1893033,5850,1
1893033,5904,3
1893033,6014,4
1893033,21679,2
1893034,24827,1
1893035,5850,1
1893035,5904,3
1893035,6014,4
1893035,21679,2
1893036,18029,1
1893037,11599,1
1893038,5933,1
1893052,24089,1
1893054,24089,1
1893055,24089,1
1893056,24089,1
1893057,24089,1
1893059,24089,1
1893060,24089,1
1893061,24089,1
1893063,24089,1
1893064,24089,1
1893066,25235,1
1893067,24089,1
1893068,24089,1
1893069,20246,1
1893074,24089,1
1893076,11013,1
1893079,5933,1
1893081,24089,1
1893084,24085,1
1893086,24089,1
1893088,23179,1
1893089,16848,1
1893090,11013,1
1893091,5875,2
1893091,5933,3
1893091,5962,5
1893091,11013,7
1893091,16267,1
1893091,19730,6
1893091,20015,4
1893092,11598,1
1893093,5875,2
1893093,5933,3
1893093,5962,5
1893093,11013,7
1893093,16267,1
1893093,19730,6
1893093,20015,4
1893094,5962,3
1893094,11013,5
1893094,16267,1
1893094,19730,4
1893094,20015,2
1893095,5875,2
1893095,5933,4
1893095,5962,6
1893095,6015,3
1893095,11013,8
1893095,16267,1
1893095,19730,7
1893095,20015,5
1893097,5875,2
1893097,5933,3
1893097,5962,5
1893097,11013,7
1893097,16267,1
1893097,19730,6
1893097,20015,4
1893098,5962,4
1893098,6015,2
1893098,16267,1
1893098,19730,5
1893098,20015,3
1893099,5933,1
1893100,5962,3
1893100,16267,1
1893100,19730,4
1893100,20015,2
1893112,20240,1
1893121,24089,1
1893130,20240,1
1893139,20240,1
1893165,16846,1
1893188,24827,1
1893215,22437,1
1893217,19319,1
1893220,18680,1
1893224,18680,1
1893229,19319,1
1893277,5933,1
1893289,20232,1
1893302,15628,1
1893304,22136,1
1893306,6015,1
1893307,18029,1
1893310,23179,1
1893311,18029,1
1893313,25361,1
1893315,5933,1
1893317,20015,1
1893320,20015,1
1893321,25362,1
1893322,25362,1
1893323,23179,1
1893324,11013,1
1893326,25362,1
1893327,20015,1
1893329,20015,1
1893330,20015,1
1893332,23179,1
1893333,17984,1
1893334,18680,1
1893335,20015,1
1894305,23190,1
1894312,20173,1
1894318,22433,1
1894323,23190,1
1894339,19319,1
1894355,20248,1
1894369,5997,1
1894385,6032,1
1894400,21683,1
1894417,5997,1
1894418,16851,1
1894453,20241,1
1894479,20241,1
1894503,11598,1
1894531,15351,1
1894536,15351,1
1894542,25235,1
1894548,16846,1
1894553,5997,1
1894560,16846,1
1894566,16346,1
1894571,25235,1
1894577,25235,1
1894584,5933,1
1894588,24083,1
1894593,16846,1
1894603,24083,1
1894609,5912,1
1894616,15077,1
1894623,14783,1
1894629,21679,1
1894635,21679,1
1894667,24083,1
1894680,11015,1
1894692,14783,1
1894704,11015,1
1894706,24827,1
1894710,14990,1
1894715,5933,1
1894720,23384,1
1894725,5920,1
1894730,25434,1
1894737,24827,1
1894743,24827,1
1894749,24827,1
1894753,20235,1
1894758,5862,1
1894764,6015,1
1894768,18029,1
1894773,24827,1
1894777,23179,1
1894785,5904,3
1894785,5949,4
1894785,11599,1
1894785,25224,2
1894886,20805,1
1894892,20235,1
1894899,20805,1
1894905,17365,2
1894905,20805,1
1894911,20805,1
1894918,22427,1
1894924,5874,1
1894931,5933,1
1894934,5949,1
1894935,5949,1
1894936,5949,1
1894937,24089,1
1894938,5949,1
1894939,11015,1
1894940,5949,1
1894942,5949,1
1894944,24089,1
1894945,5933,1
1894947,24089,1
1894948,5949,1
1894968,5971,1
1894970,25235,1
1894974,11015,1
1894976,6015,1
1894978,5971,1
1894981,25235,1
1894984,5971,1
1894986,5971,1
1894988,5971,1
1894991,5971,1
1894994,15409,1
1895026,16842,1
1895059,20805,1
1895066,20805,1
1895072,20805,1
1895081,20805,1
1895088,20805,1
1895096,20805,1
1895104,20805,1
1895112,19686,1
1895681,5954,1
1895687,14785,1
1895695,5954,1
1895705,20235,1
1895795,5912,1
1895796,5949,1
1895799,20173,1
1895801,5912,1
1895804,5949,1
1895807,5850,2
1895807,5904,4
1895807,11599,5
1895807,21679,1
1895807,25224,3
1895808,5912,1
1895813,5912,1
1895814,5912,1
1895817,5912,1
1895819,5912,1
1895823,20230,1
1895842,23145,1
1895868,22427,1
1895976,14786,1
1895978,14786,1
1895981,22437,1
1895985,24087,1
1895991,22431,1
1895993,22431,1
1895998,5850,2
1895998,11599,1
1895998,25224,3
1896000,17984,1
1896006,25434,1
1896012,22431,1
1896016,22431,1
1896018,24087,1
1896022,23184,1
1896074,16346,1
1896124,11013,1
1896174,23179,1
1896224,24083,1
1896243,23184,1
1896258,22427,1
1896274,25224,1
1896289,23184,1
1896305,14785,1
1896320,23184,1
1896333,23184,1
1896369,5929,1
1896373,19959,1
1896379,5962,4
1896379,6029,6
1896379,6032,7
1896379,16267,1
1896379,19686,2
1896379,19730,5
1896379,20015,3
1896385,5929,1
1896390,6032,2
1896390,21679,1
1896396,6032,2
1896396,21679,1
1896401,20230,1
1896408,19959,1
1896412,19959,1
1896417,5875,2
1896417,5949,4
1896417,5962,6
1896417,6029,8
1896417,6032,9
1896417,16267,1
1896417,19686,3
1896417,19730,7
1896417,20015,5
1896421,6032,1
1896426,5875,2
1896426,5949,4
1896426,5962,6
1896426,6029,8
1896426,6032,9
1896426,16267,1
1896426,19686,3
1896426,19730,7
1896426,20015,5
1896432,5875,2
1896432,5962,5
1896432,6029,7
1896432,6032,8
1896432,16267,1
1896432,19686,3
1896432,19730,6
1896432,20015,4
1896437,19959,1
1896442,6032,2
1896442,21679,1
1896488,24082,1
1896528,6032,2
1896528,21679,1
1896564,16346,1
1896602,16346,1
1896635,6029,1
1896638,6029,1
1896641,6029,1
1896643,6029,1
1896646,6029,1
1896649,6029,1
1896652,6029,1
1896654,6029,1
1896657,6029,1
1896661,6029,1
1896663,6029,1
1896666,6029,1
1896669,6029,1
1896672,6029,1
1896674,19686,1
1896677,6029,1
1896680,6029,1
1896683,6029,1
1896687,6029,1
1896690,19730,1
1896693,15686,1
1896697,6029,1
1896699,6029,1
1896702,6029,1
1896705,6029,1
1896708,6029,1
1896710,6029,1
1896713,6029,1
1896717,16848,1
1896719,6029,1
1896722,19730,1
1896725,6029,1
1896728,6029,1
1896730,6029,1
1896733,6029,1
1896737,6029,1
1896740,23106,1
1896742,6029,1
1896751,18680,1
1896754,22433,1
1896757,24084,1
1896760,6014,1
1896763,22433,1
1896766,6014,1
1896768,11015,1
1896772,6014,1
1896775,11015,1
1896778,6014,1
1896781,22433,1
1896785,22433,1
1896788,20232,1
1896791,20232,1
1896793,6014,1
1896803,23179,1
1896812,23106,1
1896821,24827,1
1896829,24827,1
1896837,24827,1
1896843,24827,1
1896854,11015,1
1896856,22376,1
1896859,22376,1
1896860,25362,1
1896863,11015,1
1896865,25510,1
1896866,25510,1
1896869,5971,1
1896871,5971,1
1896873,20241,1
1896876,16526,1
1896881,5933,1
1896888,17984,1
1896895,24090,1
1896902,23106,1
1896908,19686,1
1896917,17984,1
1896922,14990,1
1896930,23120,1
1896937,5971,1
1896943,19686,1
1896950,24083,1
1896955,15631,1
1896967,16848,1
1896979,20173,1
1896993,21683,1
1897008,11349,1
1897022,22431,1
1897037,6032,1
1897091,6032,1
1897116,25512,1
1897140,19319,1
1897176,17984,1
1897178,5904,2
1897178,21679,1
1897180,23179,1
1897181,17984,1
1897184,5862,1
1897185,21679,1
1897188,5862,1
1897191,23106,1
1897193,21679,1
1897195,19319,1
1897198,21679,1
1897202,16526,1
1897205,6032,1
1897207,5904,2
1897207,21679,1
1897209,21679,1
1897211,21679,1
1897213,23342,1
1897217,23190,1
1897227,5920,1
1897236,23190,1
1897246,23384,1
1897256,23190,1
1897265,22376,1
1897276,14236,1
1897286,14236,1
1897297,23190,1
1897307,23384,1
1897324,20805,1
1897327,20805,1
1897327,25224,2
1897330,20805,1
1897332,14236,1
1897336,20805,1
1897341,20230,1
1897344,20805,1
1897347,21683,1
1897349,19730,1
1897353,14236,1
1897358,24083,1
1897363,23384,1
1897365,20805,1
1897368,14236,1
1897371,20805,1
1897376,20805,1
1897378,6032,1
1897380,22376,1
1897383,22431,1
1897386,20805,1
1897389,15351,1
1897391,6029,1
1897394,6029,1
1897395,6029,1
1897398,6029,1
1897400,6029,1
1897401,6029,1
1897404,21679,1
1897408,6029,1
1897410,6029,1
1897413,14047,1
1897416,20805,1
1897416,25224,2
1897418,14047,1
1897421,6029,1
1897424,23190,1
1897426,15351,1
1897428,6029,1
1897431,20805,1
1897432,6029,1
1897444,11015,1
1897468,25511,1
1897493,11015,1
1897518,22427,1
1897562,14236,1
1897576,14236,1
1897590,5912,1
1897605,6029,1
1897621,6029,1
1897637,24087,1
1897707,5921,1
1897711,24087,1
1897715,5921,1
1897721,5921,1
1897725,5921,1
1897729,5862,1
1897734,5921,1
1897738,5921,1
1897743,5921,1
1897747,5921,1
1897752,5921,1
1897757,5921,1
1897760,5921,1
1897764,5921,1
1897769,5921,1
1897773,5921,1
1897779,5921,1
1897784,6015,1
1897787,5921,1
1897791,5921,1
1897797,5921,1
1897801,5921,1
1897805,6015,1
1897809,5921,1
1897814,6015,1
1898178,14236,1
1898211,22437,1
1898245,24090,1
1898247,17984,1
1898250,25229,1
1898253,14236,1
1898259,20235,1
1898261,17984,1
1898265,24090,1
1898269,25362,1
1898273,14236,1
1898277,22431,1
1898280,14236,1
1898283,5884,1
1898287,25362,1
1898291,24077,1
1898295,14236,1
1898298,14236,1
1898300,24083,1
1898305,5912,1
1898308,24083,1
1898313,24080,1
1898317,19730,1
1898321,5921,1
1898324,5921,1
1898328,23190,1
1898332,25361,1
1898336,19730,1
1898341,25361,1
1898345,11346,1
1898349,5921,1
1898353,11346,1
1898356,25519,1
1898360,25519,1
1898408,24082,1
1898410,16526,1
1898623,5884,1
1898803,16526,1
1898804,21636,1
1898826,14785,1
1899861,15352,1
1899868,15352,1
1899881,16526,1
1899892,23184,1
1899904,15352,1
1899978,5877,1
1900046,19319,1
1900186,25519,1
1900817,18029,1
1900849,18029,1
1900886,23184,1
1900945,18029,1
1900963,15631,1
1900985,21679,1
1901003,23342,1
1901021,23342,1
1901039,5933,1
1901073,23184,1
1901084,25231,1
1901096,15352,1
1901107,18029,1
1901116,23184,1
1901124,20015,1
1901149,6029,1
1901157,6029,1
1901164,6029,1
1901171,16526,1
1901183,22437,1
1901192,6029,1
1901203,6029,1
1901214,5933,1
1901226,6029,1
1901237,6029,1
1901248,22376,1
1901320,22427,1
1901380,5921,1
1901442,5921,1
1901500,5912,1
1901502,6032,1
1901538,5933,1
1901573,19319,1
1901611,6032,1
1902002,25230,1
1902257,24087,1
1902339,23190,1
1902418,11015,1
1902497,23342,1
1902582,5929,1
1902671,24091,1
1902756,24087,1
1902844,25225,1
1902940,21679,1
1902962,5850,1
1902983,24827,1
1903005,22433,1
1903027,5933,1
1903027,20805,2
1903051,23342,1
1903075,25236,1
1903097,24827,1
1903117,24827,1
1903143,21679,1
1903165,21679,1
1903188,24827,1
1903211,24827,1
1903235,25236,1
1903258,5921,1
1903279,25235,1
1903303,5921,1
1903352,5850,1
1903387,17365,1
1903417,17365,1
1903452,5877,1
1903488,17365,1
1903522,20228,1
1903556,22427,1
1903591,20228,1
1903626,5877,1
1903660,5850,1
1903769,24094,1
1903793,24094,1
1903820,25236,1
1903846,5862,1
1903872,24094,1
1903903,24094,1
1903930,19959,1
1903957,24094,1
1903987,6032,1
1904016,24094,1
1904047,5933,1
1904076,5921,1
1904103,24090,1
1904124,19959,1
1904155,17984,1
1904184,14047,1
1904211,14047,1
1904240,5971,1
1904271,14047,1
1904338,5949,1
1904375,5949,1
1904409,20805,1
1904444,5862,1
1904481,5949,1
1904515,15077,1
1904552,11599,1
1904587,23145,1
1904622,5949,1
1904654,20805,1
1904687,11599,1
1904722,5949,1
1904758,5949,1
1904791,20805,1
1905316,5877,1
1905379,24075,1
1905442,16526,1
1905505,20235,1
1905571,16526,1
1905632,25229,1
1905696,5933,1
1905758,24075,1
1905823,24083,1
1905883,23179,1
1905948,5997,1
1907232,5933,1
1907250,5920,1
1907268,20230,1
1907288,15077,1
1907308,16842,1
1907330,20230,1
1907353,21683,1
1907373,11015,1
1907395,14046,1
1907413,11013,1
1907435,11015,1
1907458,14990,1
1907479,5920,1
1907498,19319,1
1907516,6015,1
1907573,20230,1
1907606,20230,1
1907638,20230,1
1907668,5929,1
1907701,5920,1
1907732,24083,1
1907764,23342,1
1907797,23342,1
1907828,5920,1
1907860,20235,1
1907893,6032,1
1907925,5912,1
1907956,23342,1
1907988,20230,1
1908018,11599,1
1908018,25224,2
1908304,24082,1
1908374,20236,1
1908446,20230,1
1908517,20230,1
1908583,20236,1
1908648,5851,1
1908719,6032,1
1908726,5933,1
1908788,20241,1
1908853,17984,1
1908917,23179,1
1908985,20236,1
1909049,23342,1
1909118,5949,1
1909183,5962,3
1909183,6032,4
1909183,19686,2
1909183,21679,1
1909251,23179,1
1909316,24075,1
1909381,21679,1
1909514,20235,1
1909566,5912,1
1909617,11346,1
1909669,11346,1
1909721,11346,1
1909774,11346,1
1909826,16526,1
1910239,20235,1
1910264,23179,1
1910290,20235,1
1910317,20015,1
1910343,20015,1
1910369,20016,1
1910397,5933,1
1910423,25224,1
1910449,24089,1
1910480,20173,1
1910506,11346,1
1910535,20015,1
1910561,20015,1
1910587,20015,1
1910614,20230,1
1910639,20015,1
1910840,23106,1
1911009,15077,1
1911180,5912,1
1911349,5850,1
1911519,6014,1
1911687,20173,1
1911854,22955,1
1911906,6032,1
